sl.no,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,class
4415,-1.423845,-0.376508,0.44955,-0.013285,0.286528,-0.076686,0
4416,-1.080708,-0.944415,0.447334,0.094215,0.679926,0.131046,0
4417,-1.421208,-0.539462,0.173108,-0.225717,0.277342,0.347842,0
4418,-1.840538,-0.064212,-0.296175,-0.28517,-0.050447,0.262445,0
4419,-1.724874,-0.071757,-0.640393,-0.307009,-0.304799,0.256697,0
4420,-1.244271,0.156091,-0.760173,-0.25535,-0.08843,0.291508,0
4421,-0.988145,0.530752,-0.637087,-0.194372,0.060447,0.285861,0
4422,-0.899588,0.649391,-0.279834,-0.218902,0.096324,0.240212,0
4423,-0.971713,0.768852,-0.254854,-0.203112,-0.145678,0.212365,0
4424,-0.97214,0.987882,-0.416439,-0.18641,-0.210091,0.187491,0
4425,-0.885427,1.101371,-0.367909,-0.053374,-0.265958,0.179096,0
4426,-0.790965,1.136679,-0.222016,-0.034611,-0.284513,0.201663,0
4427,-0.659878,1.047084,-0.041524,-0.035999,-0.279376,0.219647,0
4428,-0.538248,0.913088,0.062046,-0.010357,-0.317636,0.219334,0
4429,-0.492452,0.62013,0.024286,-0.029847,-0.275394,0.202383,0
4430,-0.344656,0.43031,-0.053487,-0.069798,-0.187315,0.148137,0
4431,-0.121171,0.312322,-0.045366,-0.046905,-0.159374,0.142653,0
4432,-0.022402,0.456825,-0.037383,-0.032551,-0.225403,0.124101,0
4433,0.018333,0.706083,-0.068397,0.006753,-0.263467,0.027858,0
4434,0.071422,0.972825,-0.220055,0.115018,-0.123174,-0.128478,0
4435,-0.009185,0.891833,-0.408522,0.271992,0.158719,-0.213722,0
4436,-0.131996,0.560168,-0.477321,0.487276,0.435888,-0.216428,0
4437,-0.367475,0.251662,-0.379225,0.528994,0.500524,-0.182157,0
4438,-0.603954,0.037648,-0.201142,0.232792,0.288641,-0.089387,0
4439,-0.743814,-0.099884,-0.318379,0.145343,0.45884,0.041135,0
4440,-0.511605,-0.056569,-0.428975,0.064307,0.624735,0.053754,0
4441,-0.366272,-0.077022,-0.501641,-0.265672,0.654908,0.12157,0
4442,-0.063124,-0.00367,-0.460094,-0.282467,0.304179,0.218654,0
4443,0.299501,0.127482,-0.538914,-0.211661,0.096736,0.133928,0
4444,0.794791,0.111244,-0.370927,0.001184,-0.001644,0.138644,0
4445,1.090451,0.08615,0.053118,0.091588,-0.072414,0.112157,0
4446,1.379035,-0.025464,0.541318,0.217126,-0.041515,-0.011321,0
4447,1.785426,-0.168806,1.136135,0.086053,0.133504,0.017835,0
4448,2.042713,-0.303019,1.442547,-0.050649,0.154609,0.030449,0
4449,2.167296,-0.783242,1.014608,-0.247448,-0.141617,0.239829,0
4450,1.726625,-1.471405,0.330886,-0.183898,-0.240766,0.320412,0
4451,1.261192,-1.555018,0.066028,-0.144447,-0.221868,0.319028,0
4452,1.100117,-0.965688,0.413456,-0.208981,-0.054421,0.19901,0
4453,1.096041,-0.569749,0.768638,-0.230913,-0.291759,0.147326,0
4454,1.228488,-0.413153,0.653995,-0.232093,-0.386122,0.219974,0
4455,1.379539,-0.43965,0.489509,-0.128298,-0.436237,0.238332,0
4456,1.518974,-0.310032,0.455066,-0.119237,-0.377654,0.178576,0
4457,1.389524,-0.316266,0.527877,-0.117834,-0.379532,0.087979,0
4458,1.084341,-0.11165,0.505187,-0.109313,-0.358618,0.046915,0
4459,0.709831,-0.118975,0.264367,0.064134,-0.280646,-0.12208,0
4460,0.235449,-0.268818,-0.213045,0.210777,-0.268603,-0.276645,0
4461,-0.057421,-0.069056,-0.365952,0.189151,0.149823,-0.40803,0
4462,-0.217673,0.05343,0.044037,0.329082,0.507915,-0.374504,0
4463,-0.482296,0.172199,0.408436,0.362998,0.668838,-0.230922,0
4464,-0.677886,-0.123236,0.665958,0.32848,0.96033,-0.277549,0
4465,-1.49317,-0.212031,0.13588,0.045617,0.813416,-0.012682,0
4466,-2.051981,-0.152801,-0.338116,-0.162749,0.342894,0.090352,0
4467,-1.995349,-0.229421,-0.673044,-0.12918,-0.1198,0.263745,0
4468,-1.735843,-0.2545,-0.753453,-0.169138,-0.251585,0.319679,0
4469,-1.422423,0.002968,-0.676818,-0.197184,-0.234796,0.304484,0
4470,-1.283794,0.574091,-0.564418,-0.215652,0.104421,0.317923,0
4471,-1.304282,0.954759,-0.371701,-0.306064,0.087309,0.245934,0
4472,-1.233678,1.069271,-0.298715,-0.216507,-0.110615,0.174749,0
4473,-1.074859,1.08132,-0.252756,-0.042183,-0.231946,0.136423,0
4474,-0.868976,1.035067,-0.053638,-0.006123,-0.224266,0.206354,0
4475,-0.722401,1.109304,0.168413,-0.032845,-0.222559,0.192556,0
4476,-0.664538,0.974689,0.215991,-0.034209,-0.274271,0.198474,0
4477,-0.491812,0.773461,0.039063,-0.096545,-0.362314,0.228752,0
4478,-0.375869,0.51068,-0.146729,-0.060381,-0.31463,0.217735,0
4479,-0.285159,0.252672,-0.172471,-0.044852,-0.24144,0.192272,0
4480,-0.106077,0.184116,0.032898,0.076467,-0.199581,0.118909,0
4481,-0.233087,0.290614,0.150447,0.12133,-0.248897,0.055446,0
4482,-0.379451,0.340701,0.006219,0.153863,-0.276718,-0.016243,0
4483,-0.296672,0.421502,-0.29134,0.247598,0.193658,-0.192506,0
4484,-0.082986,0.496257,-0.522816,0.343987,0.381757,-0.182851,0
4485,-0.303145,0.156209,-0.542078,0.438365,0.524699,-0.14509,0
4486,-0.673727,0.023587,-0.355421,0.412748,0.357689,-0.121878,0
4487,-0.900789,-0.053864,-0.237267,0.168238,0.370523,0.037419,0
4488,-0.695647,0.209771,-0.276764,-0.105127,0.659303,0.093863,0
4489,-0.372239,0.23636,-0.27988,-0.187269,0.731251,0.155399,0
4490,-0.121132,0.389571,-0.450306,-0.257473,0.674205,0.169432,0
4491,0.244047,0.400244,-0.505453,-0.16029,0.287328,0.098321,0
4492,0.462958,0.248047,-0.463137,-0.153562,0.122716,0.035181,0
4493,0.931886,0.254567,-0.103083,-0.195703,0.042894,0.07884,0
4494,1.445963,0.347174,0.267857,0.035765,-0.051941,0.079505,0
4495,1.677192,-0.015359,0.684407,0.152197,-0.03662,0.055996,0
4496,1.827729,-0.141721,1.25071,0.025571,0.123133,0.00882,0
4497,2.14884,-0.244494,1.631235,-0.286794,-0.088278,0.110231,0
4498,2.102798,-0.906549,1.002579,-0.403975,-0.417602,0.356825,0
4499,1.524606,-1.382155,0.030272,-0.334552,-0.506659,0.378744,0
4500,1.088783,-0.880759,-0.303495,-0.215793,-0.259048,0.26125,0
4501,1.277205,-0.089434,0.109141,-0.182697,-0.265857,0.151476,0
4502,1.70997,0.40091,0.453366,-0.155998,-0.263488,0.174115,0
4503,1.841316,0.409157,0.674327,-0.150151,-0.393913,0.177568,0
4504,1.72709,0.412675,0.692753,-0.091223,-0.361767,0.101272,0
4505,1.444177,0.41126,0.493157,-0.108784,-0.321589,0.003873,0
4506,1.145,0.438205,0.141724,-0.022845,-0.159153,-0.100999,0
4507,0.541019,0.31807,-0.193489,0.211284,-0.125171,-0.246956,0
4508,0.127325,0.019474,-0.553851,0.38011,-0.167652,-0.318432,0
4509,-0.161952,0.032015,-0.508886,0.235603,0.129938,-0.380791,0
4510,-0.427913,0.240623,-0.232205,0.191957,0.308356,-0.32147,0
4511,-0.999516,0.616303,0.086992,0.215618,0.123871,-0.205883,0
4512,-1.899469,0.517164,0.351102,0.105161,0.190804,-0.155819,0
4513,-1.513531,0.045663,0.179214,-0.055245,0.71591,-0.207772,0
4514,-1.215131,-0.000447,-0.269432,-0.146238,0.954539,0.154441,0
4515,-1.710695,0.466256,-0.40061,-0.158891,0.267143,0.365871,0
4516,-2.291652,1.021283,-0.434222,-0.249325,-0.38674,0.166987,0
4517,-1.668609,0.883293,-0.565357,-0.350348,-0.423926,0.135119,0
4518,-1.073096,1.027703,-0.698115,-0.207448,-0.129592,0.22581,0
4519,-0.964897,1.269631,-0.553459,-0.22165,0.300393,0.189736,0
4520,-0.987929,1.5535,-0.127763,-0.297561,0.210896,0.159697,0
4521,-1.116994,1.918851,-0.006287,-0.290174,0.021945,0.109011,0
4522,-0.959187,2.01254,-0.129219,0.119477,-0.112542,0.068823,0
4523,-0.834548,1.753164,-0.108788,0.119011,-0.114385,0.044456,0
4524,-0.855305,1.512064,-0.003938,0.090097,-0.328695,0.1786,0
4525,-0.858503,1.365768,0.087026,-0.093047,-0.540885,0.13095,0
4526,-0.825003,0.826199,-0.07335,-0.093474,-0.541011,0.110129,0
4527,-0.508557,0.415178,-0.39108,-0.136052,-0.175068,0.002294,0
4528,-0.185501,0.3535,-0.165486,-0.119986,-0.11118,0.040343,0
4529,0.113841,0.71598,0.301886,-0.115107,-0.173892,0.050278,0
4530,0.425007,1.033826,0.466021,-0.108301,-0.206371,0.08403,0
4531,0.517877,1.302825,0.248408,0.031061,-0.251663,0.065154,0
4532,0.084637,1.126959,-0.150703,0.039239,-0.219018,0.026185,0
4533,-0.157972,0.696655,-0.489404,0.068383,-0.177359,-0.056888,0
4534,-0.189427,0.634657,-0.675415,0.414838,0.21437,-0.14865,0
4535,-0.436184,0.679804,-0.562897,0.505404,0.244308,-0.151117,0
4536,-0.722206,0.643686,-0.340522,0.466001,0.289128,-0.178997,0
4537,-0.77074,0.624179,-0.481841,0.256406,0.39539,-0.12799,0
4538,-0.662306,0.865037,-0.868089,0.010194,0.603078,-0.013948,0
4539,-0.396392,1.087047,-0.940223,-0.157902,0.766514,0.071863,0
4540,-0.217145,1.424893,-0.601846,-0.082797,0.63279,0.016353,0
4541,0.08198,1.599273,-0.513454,-0.05862,0.448945,0.08303,0
4542,0.059295,1.583296,-0.228377,-0.21668,0.127138,0.001347,0
4543,0.280143,1.707838,0.136202,-0.19732,-0.131869,-0.012188,0
4544,0.22805,1.413661,0.753647,-0.097569,-0.300366,-0.029992,0
4545,0.34918,0.808462,1.2114,0.030477,-0.146037,-0.198387,0
4546,0.748645,0.104575,1.598583,0.025902,0.027122,-0.173243,0
4547,1.3196,-0.106057,1.829305,-0.076155,0.224171,-0.24517,0
4548,1.960532,-0.385553,1.372668,-0.613642,0.283895,0.004375,0
4549,1.462667,-1.30126,0.366235,-0.629465,0.114079,0.200939,0
4550,0.989726,-0.857999,-0.314889,-0.486639,0.111622,0.132553,0
4551,1.125262,0.561705,-0.089299,-0.405849,0.138002,0.073976,0
4552,1.399213,1.64562,0.339583,-0.347256,0.107528,0.078445,0
4553,1.433141,2.052738,0.796497,-0.380637,-0.121016,0.068063,0
4554,1.452958,2.131731,0.73885,-0.385665,-0.259683,0.103547,0
4555,1.456559,2.158491,0.437603,-0.309585,-0.362685,0.135233,0
4556,1.322352,2.024298,0.013821,-0.151836,-0.442622,0.051028,0
4557,1.134455,1.668342,-0.317116,-0.039081,-0.480623,0.012701,0
4558,0.785486,1.455145,-0.51156,0.013488,-0.512088,-0.008321,0
4559,0.256408,1.427363,-0.564358,0.021524,-0.632083,-0.053418,0
4560,-0.315037,1.547482,-0.537525,-0.017979,-0.675739,-0.104434,0
4561,-0.791347,1.499904,-0.480971,-0.018422,-0.591581,-0.234613,0
4562,-1.029304,0.950251,-0.548158,0.003777,-0.465458,-0.309513,0
4563,-0.579363,0.674783,-0.516876,0.125783,-0.369681,-0.41029,0
4564,0.13788,0.535904,-0.241428,0.210493,0.173717,-0.389436,0
4565,0.359321,0.357853,0.402348,0.072121,0.32733,-0.38593,0
4566,0.072189,0.769443,1.084546,-0.065394,0.391573,-0.346734,0
4567,-0.085239,0.976354,1.425012,-0.179995,0.487365,-0.425783,0
4568,0.819067,0.653481,1.197802,-0.2075,0.495975,-0.42255,0
4569,1.294087,-0.248624,0.474816,-0.498075,0.980114,-0.012749,0
4570,0.838512,0.21829,-0.009664,-0.867534,0.401149,0.272505,0
4571,-0.3261,1.050926,-0.229305,-0.910142,0.00752,0.215087,0
4572,-0.277397,1.543464,-0.366329,-0.810237,-0.128335,0.085326,0
4573,0.401938,1.81449,-0.267927,-0.523606,-0.048932,0.264597,0
4574,0.352615,2.053059,-0.211962,-0.412321,0.156931,0.371822,0
4575,-0.053946,2.687603,-0.036154,-0.18291,0.376732,0.349727,0
4576,-0.660763,2.960374,-0.057833,-0.250512,0.255264,0.125882,0
4577,-0.826511,2.899073,-0.035412,-0.243485,0.169151,0.087806,0
4578,-0.759423,2.987852,0.082448,-0.165007,0.164336,0.149505,0
4579,-0.642689,3.161846,0.158884,-0.119259,0.1181,0.150284,0
4580,-0.478352,3.46889,0.221595,-0.185787,-0.022329,0.144545,0
4581,-0.311401,3.826219,0.227644,-0.235349,-0.183567,0.155681,0
4582,-0.38812,3.866891,0.246284,-0.198779,-0.187778,0.174534,0
4583,-0.51573,3.537951,0.299226,-0.062526,-0.024719,0.075029,0
4584,-0.286762,3.422199,0.276404,-0.008933,-0.08339,-0.077686,0
4585,0.095658,3.443576,0.19359,-0.014687,-0.190979,-0.123327,0
4586,0.32038,3.444459,0.04454,0.068007,-0.26515,-0.124546,0
4587,0.279631,2.980866,-0.136749,0.134581,-0.206412,-0.273042,0
4588,0.069043,2.325748,-0.227111,0.159675,-0.237855,-0.302563,0
4589,-0.003285,1.999516,-0.366067,0.161889,-0.218741,-0.362439,0
4590,-0.055535,1.631663,-0.503761,0.141816,-0.025814,-0.447222,0
4591,0.042803,1.4978,-0.679159,0.218519,0.065054,-0.480732,0
4592,-0.052402,1.394988,-0.726694,0.198444,0.155985,-0.499554,0
4593,-0.042742,1.18939,-0.468922,0.248173,0.209256,-0.352808,0
4594,-0.005269,1.081263,-0.368109,0.250609,0.14601,-0.354839,0
4595,-0.036664,0.998208,-0.350062,0.058621,0.227551,-0.247344,0
4596,0.012981,0.98932,0.230341,-0.176389,0.41735,0.024841,0
4597,0.446616,1.236734,0.851553,-0.150258,0.437115,0.270636,0
4598,1.311011,0.818446,1.342032,-0.237276,0.504572,0.143711,0
4599,2.186044,0.623749,1.586607,-0.334002,0.78369,0.047672,0
4600,2.571415,1.128055,0.613366,-0.257631,0.694303,0.155187,0
4601,2.20524,2.093761,-0.274917,-1.079566,0.609533,0.064976,0
4602,1.992944,2.194464,0.299243,-0.515075,0.824448,-0.022433,0
4603,2.220552,2.749852,0.539402,-0.052154,0.626218,-0.082899,0
4604,2.355258,2.535637,0.978589,0.432715,0.115247,-0.180794,0
4605,2.296064,1.253065,0.758697,0.197029,-0.072121,-0.126613,0
4606,2.216065,0.067593,0.517171,-0.04262,-0.133092,-0.026757,0
4607,2.079066,-0.54112,0.479606,-0.064524,-0.27852,0.048173,0
4608,1.824196,-0.553924,0.439386,-0.146899,-0.457354,0.103748,0
4609,1.579786,-0.320907,0.454472,-0.113618,-0.581796,0.147452,0
4610,1.376914,0.069883,0.405552,-0.090679,-0.698012,0.155568,0
4611,1.438871,0.308354,0.389656,-0.165074,-0.830235,-0.027317,0
4612,1.409121,0.250321,0.542279,-0.294756,-0.696157,-0.218047,0
4613,1.207925,0.340542,0.532212,-0.302114,-0.65739,-0.265596,0
4614,0.940852,0.412014,0.206592,0.026192,-0.325755,-0.49095,0
4615,0.852611,0.20241,-0.312911,0.354595,0.134314,-0.714915,0
4616,0.729002,-0.061108,-0.373257,0.677078,0.259421,-0.546223,0
4617,0.169473,-0.20261,0.066328,0.58012,0.390118,-0.605702,0
4618,-0.045011,-0.820982,0.645666,0.3174,0.475795,-0.521433,0
4619,0.299424,-1.224014,1.235043,0.304905,0.482902,-0.511833,0
4620,-0.658756,-1.289019,0.474268,-0.079046,0.870352,-0.05827,0
4621,-1.977814,-0.918437,-0.744648,-0.568592,0.030204,0.290017,0
4622,-1.966545,-0.389887,-1.063576,-0.547723,0.013774,0.255478,0
4623,-1.462984,0.417573,-0.962817,-0.575745,-0.010046,0.285679,0
4624,-1.301426,0.987071,-0.730614,-0.373631,0.327823,0.242924,0
4625,-1.384828,1.058283,-0.618057,-0.261714,0.375092,0.200214,0
4626,-1.430181,1.05042,-0.743345,-0.24997,0.05378,0.115816,0
4627,-1.330842,1.090497,-0.728816,-0.145307,-0.221822,0.094181,0
4628,-1.127144,1.307227,-0.492662,-0.107269,-0.263511,0.086888,0
4629,-1.021735,1.512505,-0.237952,-0.068715,-0.285068,0.085456,0
4630,-0.968987,1.586061,-0.030443,-0.054564,-0.370677,0.065905,0
4631,-0.81536,1.41587,0.039215,-0.015177,-0.373061,0.043451,0
4632,-0.555422,1.056116,0.003035,0.058131,-0.266265,0.018691,0
4633,-0.232529,0.717371,-0.013503,0.047705,-0.210661,0.006234,0
4634,-0.00504,0.66916,0.123812,-0.009063,-0.275472,-0.020755,0
4635,-0.084993,0.682227,0.122169,-0.013754,-0.28316,-0.042835,0
4636,-0.226281,0.656735,-0.040087,0.030879,-0.170064,-0.132151,0
4637,-0.173013,0.651068,-0.267239,0.147299,0.074296,-0.197242,0
4638,-0.229952,0.694306,-0.374514,0.296917,0.302295,-0.269,0
4639,-0.338626,0.603679,-0.260858,0.313553,0.345223,-0.31547,0
4640,-0.393573,0.533366,-0.212013,0.302021,0.314273,-0.316499,0
4641,-0.352747,0.722227,-0.324133,0.243942,0.240005,-0.236313,0
4642,-0.378666,0.690098,-0.525099,0.08951,0.307186,-0.042439,0
4643,-0.278139,0.362222,-0.669255,0.174067,0.606922,-0.027409,0
4644,-0.347952,0.048101,-0.642634,0.083658,0.654029,-0.064226,0
4645,-0.113426,-0.080094,-0.489144,-0.219716,0.510307,0.037678,0
4646,0.180304,-0.21227,-0.457013,-0.415895,0.323299,0.12022,0
4647,0.506936,-0.029704,-0.308619,-0.317045,0.083472,6.00E-05,0
4648,0.926021,0.155397,-0.075193,-0.028606,-0.066871,-0.075444,0
4649,1.37807,0.059336,0.377809,0.085056,0.047132,-0.058588,0
4650,1.653467,-0.093952,0.909767,0.219931,0.111651,-0.115006,0
4651,1.895591,-0.323697,1.409544,0.024327,0.309705,-0.167517,0
4652,2.230653,-1.081085,1.113753,-0.296949,-0.03851,0.084609,0
4653,1.563593,-1.898199,0.10708,-0.378452,-0.274426,0.297045,0
4654,0.927879,-1.715813,-0.462683,-0.196373,-0.145712,0.155933,0
4655,0.885194,-0.90104,-0.11899,-0.187306,-0.144387,0.176853,0
4656,1.121105,-0.37867,0.378712,-0.252411,-0.341893,0.007957,0
4657,1.46375,-0.266177,0.454668,-0.213742,-0.583573,0.095866,0
4658,1.67442,-0.157185,0.454932,-0.221466,-0.575559,0.127589,0
4659,1.607649,-0.048336,0.465008,-0.156561,-0.490355,0.023657,0
4660,1.398163,-0.079884,0.277715,-0.075758,-0.460979,-0.123603,0
4661,0.997038,0.49627,0.13317,-0.00296,-0.330335,-0.338262,0
4662,0.355758,0.139806,-0.210548,0.292459,-0.155078,-0.479304,0
4663,0.096909,0.010562,-0.432244,0.378287,0.216982,-0.612968,0
4664,-0.027751,-0.10641,-0.110362,0.357428,0.317095,-0.600864,0
4665,-0.43493,0.051393,0.204935,0.28402,0.451786,-0.356002,0
4666,-0.910187,-0.265478,0.471213,0.103969,0.338506,-0.302085,0
4667,-1.016923,-0.589708,0.393971,0.013857,0.497563,-0.294745,0
4668,-1.627812,-0.418823,-0.251448,-0.119845,0.506545,0.03999,0
4669,-1.948109,0.124991,-0.370818,-0.180524,-0.063306,0.112944,0
4670,-1.624442,0.126346,-0.457222,-0.149666,-0.233445,0.144231,0
4671,-1.291814,0.20232,-0.563954,-0.20508,-0.315651,0.191464,0
4672,-1.079242,0.523189,-0.537243,-0.214301,-0.155793,0.19254,0
4673,-1.090575,0.753826,-0.395544,-0.153139,0.075743,0.206171,0
4674,-1.152798,0.85347,-0.218782,-0.200946,-0.016399,0.123388,0
4675,-1.115113,0.991576,-0.156739,-0.145429,-0.206993,0.022227,0
4676,-0.859387,1.082703,0.009437,-0.058389,-0.232044,0.01315,0
4677,-0.583314,1.192926,0.177867,-0.066575,-0.22812,0.028106,0
4678,-0.456971,1.04764,0.170389,-0.04824,-0.310762,0.067677,0
4679,-0.304196,0.760935,0.074616,-0.063116,-0.370673,0.074302,0
4680,-0.209715,0.526765,-0.054747,-0.027293,-0.309543,0.093691,0
4681,-0.190708,0.419362,-0.11857,0.055041,-0.18492,0.032915,0
4682,-0.37949,0.468875,-0.082564,0.086139,-0.149184,-0.073438,0
4683,-0.358302,0.353019,-0.165589,0.27301,-0.048167,-0.205563,0
4684,-0.221818,0.400111,-0.338817,0.286609,0.082057,-0.234097,0
4685,-0.194298,0.544008,-0.383674,0.358946,0.249912,-0.369844,0
4686,-0.277834,0.529159,-0.327623,0.566929,0.423614,-0.328259,0
4687,-0.523289,0.233086,-0.133473,0.561785,0.324889,-0.259331,0
4688,-0.786482,-0.078485,-0.044113,0.327733,0.16262,-0.165185,0
4689,-0.879122,-0.255191,-0.262451,0.01062,0.311376,-0.062339,0
4690,-0.686835,-0.227101,-0.527132,-0.115238,0.613284,-0.03224,0
4691,-0.48698,-0.063138,-0.677633,-0.242737,0.689495,-0.035853,0
4692,-0.015535,0.161002,-0.661809,-0.291329,0.516648,0.079688,0
4693,0.451283,0.349825,-0.601106,-0.188327,0.207061,0.051661,0
4694,0.771328,0.156871,-0.311271,-0.073456,0.044976,-0.015775,0
4695,0.991256,0.142664,0.119708,-0.071355,-0.053926,-0.047468,0
4696,1.327514,0.152493,0.566425,0.027978,0.010671,-0.119275,0
4697,1.649472,-0.044909,0.901144,0.077956,0.036338,-0.085708,0
4698,1.798685,-0.363646,1.092738,-0.030922,0.075181,-0.075402,0
4699,1.914626,-0.763189,1.008602,-0.167204,-0.097112,0.031194,0
4700,1.60227,-1.230851,0.482522,-0.204842,-0.305258,0.151197,0
4701,1.193273,-1.262878,0.055622,-0.173121,-0.332974,0.17895,0
4702,1.022735,-0.908934,0.135163,-0.146407,-0.192374,0.110148,0
4703,1.077575,-0.58821,0.600879,-0.138222,-0.22525,0.054083,0
4704,1.13992,-0.517876,0.806323,-0.15869,-0.45771,0.05099,0
4705,1.13561,-0.656891,0.676148,-0.15531,-0.45848,0.047053,0
4706,1.167191,-0.590645,0.599372,-0.116746,-0.449078,0.040292,0
4707,1.119793,-0.26856,0.547354,-0.139316,-0.493683,-0.017924,0
4708,1.036973,-0.01763,0.471678,-0.103359,-0.350241,-0.074527,0
4709,0.776675,0.001223,0.245509,-0.092334,-0.245601,-0.176281,0
4710,0.429271,-0.197742,-0.046151,0.084552,-0.041712,-0.314846,0
4711,0.022756,-0.2527,-0.335203,0.289885,0.076775,-0.35906,0
4712,-0.329331,-0.113667,-0.432913,0.270533,0.114437,-0.431759,0
4713,-0.539987,0.125362,-0.08645,0.228841,0.223031,-0.391293,0
4714,-0.83487,0.199329,0.319456,0.256536,0.278627,-0.319951,0
4715,-0.630633,-0.384085,0.585481,0.191847,0.601675,-0.428073,0
4716,-1.132224,-0.625559,0.13577,0.266203,0.726609,-0.061512,0
4717,-1.790109,-0.175529,-0.214427,-0.119181,0.08049,0.085717,0
4718,-1.888954,0.092304,-0.507086,-0.177882,-0.247717,0.066928,0
4719,-1.60643,0.115437,-0.676057,-0.233397,-0.257459,0.094804,0
4720,-1.176245,0.202211,-0.637912,-0.182407,0.052695,0.0563,0
4721,-0.950907,0.410647,-0.47744,-0.125406,0.186252,0.069067,0
4722,-0.984085,0.591039,-0.272805,-0.101243,0.265092,0.089543,0
4723,-1.027409,0.7157,-0.24122,-0.160292,-0.196379,0.077323,0
4724,-1.051348,0.819236,-0.271431,-0.098659,-0.24824,0.048461,0
4725,-1.104842,0.743005,-0.076222,-0.042443,-0.279006,0.018294,0
4726,-0.976384,0.736686,0.060348,-0.03481,-0.273142,0.061154,0
4727,-0.799803,0.712265,0.153479,-0.038787,-0.232706,0.063203,0
4728,-0.603682,0.646696,0.130364,-0.098333,-0.275014,0.047521,0
4729,-0.362658,0.471772,-0.023688,-0.070944,-0.263923,0.044793,0
4730,-0.142536,0.262405,-0.071021,-0.057639,-0.221863,0.026347,0
4731,0.024213,0.295107,0.130928,-0.001668,-0.218353,0.039643,0
4732,-0.010238,0.377707,0.283337,0.019399,-0.28032,-0.007987,0
4733,-0.201568,0.425689,0.171912,0.078155,-0.294923,-0.133621,0
4734,-0.192288,0.530191,-0.128327,0.126052,-0.097862,-0.216084,0
4735,-0.083102,0.56504,-0.412824,0.275436,0.25172,-0.329438,0
4736,-0.134551,0.446174,-0.479261,0.444643,0.448706,-0.293856,0
4737,-0.366575,0.221701,-0.353476,0.509622,0.521983,-0.287838,0
4738,-0.558025,0.065021,-0.166605,0.409218,0.417249,-0.310102,0
4739,-0.75029,-0.023637,-0.206291,0.318754,0.368164,-0.266407,0
4740,-0.538637,0.073497,-0.437809,0.052079,0.654692,-0.056269,0
4741,-0.348309,-0.025461,-0.630769,-0.059509,0.854515,0.018136,0
4742,-0.123829,-0.06288,-0.525536,-0.208115,0.586365,0.068925,0
4743,0.186314,0.082065,-0.54492,-0.27627,0.269647,0.037684,0
4744,0.560888,0.16467,-0.48152,-0.220634,0.081161,-0.018042,0
4745,0.858876,0.369869,-0.107961,-0.165293,-0.116979,-0.022234,0
4746,1.218584,0.558797,0.285279,0.07202,-0.189283,-0.149368,0
4747,1.645754,0.404165,0.755274,0.20839,-0.091132,-0.162551,0
4748,1.986249,0.262337,1.29515,0.152585,0.054926,-0.146244,0
